directory	hardness	fn	Quality	THRES	HIGHTHRES	NLIM	NLIMHOLES	numWhitePixels	numBlackPixels	ratio	numLargeBlobs	perimeterLength	axisRatio	countLargeHoles	medianLargeHoleAreas	maxLargeHoleAreas	meanDistances	stdDistances	modeDistances	medianDistances	skewnessDistances	erosionslope	frct01	medianEccentricity	medianArea	sumEdgesLow	sumEdgesHigh	areaOverEdgeLow	areaOverEdgeHigh	stdRaw	areaHigh	stdHigh	compactnessCenter	brightnessCenter	blackCoreFraction	intensityKurtosis	intensitySkewness	intensityRatio	skeletonLength	skeletonBranchPoints	skeletonEndPoints	fractalDim	log10Entropy	waveletEntropy	stdRays	lowRays	stdMaxRays	corrGLCM	energyGLCM	meanStd5	meanStd25	ms25over5	ms100over25	numContours
H150ppm	150	DSC_0117.jpg	1	70	200	1400	1000	587280	38287	0.065193775	1	5206	1.801123202	11	1755	10140	468.8716043	104.8895097	597.8	481.5023603	-0.37527785	0.048949734	42	0.902997481	1159	0.063814212	0.071648013	15.67049045	13.95712123	50.17148789	132055	10.23488641	0.856290237	142.7504436	0.000980464	1.64013978	0.099258001	0.957026758	0.090784312	0.00819643	0.002719717	1.923149329	-4.19E-05	3.80E-05	16.90526996	120.3588348	121.863231	0.94848084	0.760530598	2.34E-06	3.43E-06	1.464337288	1.428827232	0.003473781
H150ppm	150	DSC_0118.jpg	1	70	200	1400	1000	706507	175158	0.247921111	2	9311	1.125267214	15	1721	149671	529.1260273	92.82776623	574	548.3059304	-1.532025561	0.08810033	27	0.861912615	781	0.119535231	0.099534895	8.365734462	10.04672779	49.5624649	170204	10.62474423	0.456225232	93.0810243	0.005802454	1.706513419	0.051621207	1.106545759	0.124523086	0.014178143	0.005437866	1.917760479	-2.27E-05	3.13E-05	19.2642936	123.7393954	108.8244629	0.947254238	0.772137734	2.66E-06	4.02E-06	1.512950886	1.394850929	0.004892822
H150ppm	150	DSC_0119.jpg	1	70	200	1400	1000	689865	309698	0.448925514	3	8071	1.168683002	20	1447.5	277271	585.3571735	65.23951064	594.25	588.7774728	-0.332927876	0.099630362	34	0.844166806	940.5	0.140302623	0.105356052	7.127450481	9.491623676	52.35955521	197916	10.96537646	0.241744251	68.72111085	0.011001852	1.624766263	-0.00522675	1.174109417	0.139169824	0.015952159	0.006137426	1.89114763	-5.84E-05	3.20E-05	16.91446178	132.7008385	70.44100663	0.947814648	0.769466347	2.81E-06	4.24E-06	1.509390606	1.411830305	0.004771488
H150ppm	150	DSC_0120.jpg	1	70	200	1400	1000	554772	51519	0.092865177	1	8348	1.487174367	19	1632	17817	394.7046233	151.1097971	496.1	425.4004029	-0.540113437	0.068870455	24	0.872180476	1141	0.093502167	0.079689795	10.69493928	12.54865825	46.7499546	99997	9.513219428	0.6719266	113.1605911	0.002866415	1.723223476	0.035452645	1.147956582	0.109623169	0.011401655	0.004128309	1.938454561	-9.62E-05	4.02E-05	17.59705668	106.7822271	124.2097245	0.957321036	0.885746741	2.74E-06	4.16E-06	1.518321826	1.378574892	0.003748612
H150ppm	150	DSC_0121.jpg	1	70	200	1400	1000	842027	250320	0.297282629	2	5847	1.116992601	16	1575	222230	615.4008736	48.80303121	628.85	618.4236585	-0.441220554	0.086522166	21	0.841413722	808	0.110509581	0.104606012	9.048989138	9.559680022	48.05359207	176907	10.71565405	0.132513726	55.8115859	0.015498781	1.784644393	0.096187598	1.127416063	0.125937702	0.014444979	0.0045876	1.903064962	-4.13E-05	2.62E-05	12.09191235	131.943261	40.74887013	0.965436144	0.867622142	2.76E-06	4.19E-06	1.516958503	1.380403382	0.005024289
H150ppm	150	DSC_0122.jpg	1	70	200	1400	1000	673424	154023	0.228716232	1	7633	1.198020167	20	1998	115826	512.3162323	105.7648396	490.35	517.7550094	-0.421057849	0.078605752	43	0.916867054	841	0.105316824	0.072103459	9.495159098	13.86896015	48.35204973	138521	10.26836312	0.897484462	148.9379511	0.000661808	1.76373139	0.180699893	1.155689059	0.119115392	0.014242731	0.004844477	1.921318511	-3.65E-05	3.26E-05	23.52026626	122.0326197	73.02686609	0.965594459	0.895213148	2.84E-06	4.19E-06	1.47297075	1.415631976	0.004513937
H150ppm	150	DSC_0123.jpg	1	70	200	1400	1000	572428	47422	0.082843607	4	12715	1.240735782	20	1842	5003	408.6017432	153.1696849	406.5	423.4182834	-0.430234776	0.068382574	28	0.889938933	1085	0.093673017	0.07377397	10.67543278	13.5549164	47.18086338	97518	9.748428359	0.711734653	118.6512629	0.002389343	1.782459635	0.18984798	1.118568698	0.103535423	0.009401804	0.00364859	1.933503044	-5.99E-05	3.87E-05	17.33552321	113.7395454	114.708849	0.956328733	0.870800071	2.64E-06	4.07E-06	1.544547459	1.467858982	0.002999952
H150ppm	150	DSC_0124.jpg	1	70	200	1400	1000	875249	217281	0.248250498	2	8519	1.087778535	12	1533	195408	621.7329877	49.94830243	660	630.5151716	-0.677146078	0.098641187	16	0.861349653	940	0.128348405	0.103215216	7.791292774	9.688494043	48.04691431	153299	11.17524877	0.290094133	72.23422692	0.009774185	1.864866758	0.270033639	1.015059218	0.13774436	0.016512217	0.005514255	1.919361626	-3.35E-05	2.54E-05	11.53536731	121.8186623	45.72905769	0.961369387	0.879663201	2.54E-06	3.79E-06	1.493524263	1.333065496	0.005065104
H150ppm	150	DSC_0125.jpg	1	70	200	1400	1000	802305	231533	0.288584765	1	7892	1.06383555	23	2028	150124	594.601869	44.52371277	578.695	596.1169789	-0.249713042	0.099717065	14	0.872609264	1037	0.131088278	0.091241903	7.628447176	10.95987667	48.02758929	133058	10.7031109	0.749403113	119.5244883	0.002032961	1.836785667	0.266802986	0.885982567	0.141702989	0.018354218	0.00636387	1.905123048	-1.56E-05	2.78E-05	13.63337113	121.103148	91.41513847	0.961032123	0.870525607	2.55E-06	3.82E-06	1.498593062	1.363671739	0.004594131
H150ppm	150	DSC_0126.jpg	1	70	200	1400	1000	681348	239821	0.351980192	2	7822	1.14966599	19	1523	209198	563.4035849	53.20718575	534.77	556.1825661	0.166995332	0.077816622	30	0.859345055	914.5	0.103939694	0.087483425	9.62096345	11.43073672	49.30875792	151885	9.879729026	0.346407257	75.0116973	0.008673961	1.698734805	0.086464531	1.11510582	0.10770225	0.01031246	0.003812044	1.894719799	-5.10E-05	3.26E-05	21.0962643	122.0759849	52.5788439	0.970258227	0.900361567	2.56E-06	3.92E-06	1.531210021	1.429481793	0.003839699
H150ppm	150	DSC_0127.jpg	1	70	200	1400	1000	706078	237927	0.336969853	1	8259	1.02597501	29	2266	120034	556.5895253	66.39300637	595.95	563.3640934	-0.570500702	0.105087965	23	0.872871569	800	0.141476845	0.084908267	7.068294472	11.77741621	48.79967625	121443	10.49083953	0.718967095	106.1642701	0.002608474	1.843439456	0.351006323	1.052144333	0.141803636	0.017991761	0.006080004	1.894163021	-3.47E-05	3.15E-05	14.23706932	111.3061041	50.02196694	0.956818676	0.892511284	2.72E-06	4.01E-06	1.474948276	1.371587296	0.004758812
H150ppm	150	DSC_0128.jpg	1	70	200	1400	1000	668014	309739	0.46367142	3	6958	1.087028227	21	1674	273602	582.4347452	57.90525891	627.35	594.9543404	-0.787627385	0.104595712	16	0.874957891	673	0.142349611	0.100018573	7.024957725	9.998143004	49.09540096	132990	10.63427037	0.270373731	70.44797536	0.010330291	1.773144879	0.201828689	1.107449222	0.142685418	0.017127659	0.005958351	1.896283338	-3.67E-05	3.33E-05	14.18695624	122.2347665	56.98597068	0.960982442	0.889880377	2.90E-06	4.34E-06	1.494770397	1.355936954	0.00486772
H150ppm	150	DSC_0129.jpg	1	70	200	1400	1000	1026259	239065	0.232948018	2	9017	1.056538861	31	1505	184624	666.2879569	44.37268988	656.355	661.8367297	0.630432514	0.095218946	13	0.857107174	965	0.116150683	0.101824324	8.609506011	9.820836149	48.30670963	199092	10.97712222	0.131582508	57.74999005	0.015012316	1.824214259	0.146315295	1.14045639	0.133415185	0.015271178	0.004552573	1.935785717	-3.95E-05	2.17E-05	9.011373019	135.0537112	42.27444852	0.961662213	0.851490693	2.38E-06	3.63E-06	1.523313585	1.291118737	0.005333623
H150ppm	150	DSC_0130.jpg	1	70	200	1400	1000	497654	41752	0.083897648	2	11349	1.131282213	15	2355	6987	404.1662205	196.3407027	483	396.0822574	2.018687648	0.06727626	27	0.764862738	1065	0.094923226	0.085678414	10.53482953	11.67155118	49.95419142	111535	10.83130489	0.510078062	102.6901941	0.004745535	1.740173301	0.127615998	1.145705795	0.096150819	0.008102911	0.003336024	1.925509015	-5.91E-05	4.47E-05	25.60977243	97.72472961	134.8842167	0.944691445	0.762908236	2.90E-06	4.44E-06	1.532510745	1.469374766	0.003128768
H150ppm	150	DSC_0131.jpg	1	70	200	1400	1000	713480	40047	0.056129114	1	14893	1.066126741	13	1766	12779	430.9168976	172.352537	554.85	503.97292	-0.419953653	0.089394097	17	0.870836456	989	0.119206436	0.08643839	8.388808782	11.56893372	46.59162029	113049	10.02256478	0.295815893	71.45855681	0.009814797	1.823192737	0.162897234	1.089186348	0.133893075	0.015848263	0.005694451	1.91083922	-6.52E-05	3.11E-05	14.18179345	112.3453926	124.4176825	0.96443117	0.902215384	2.63E-06	3.96E-06	1.507258914	1.390081688	0.00462293
H150ppm	150	DSC_0132.jpg	1	70	200	1400	1000	575303	66118	0.114927264	1	5163	1.508543619	22	1366	35864	481.6117195	77.68317546	391.85	486.1184334	0.010685888	0.071338408	19	0.893523173	1083.5	0.093945262	0.103101713	10.64449638	9.699159861	48.13756815	118023	11.6176539	0.809490463	138.1791776	0.001345311	1.831448857	0.145990206	1.114685948	0.110335587	0.011537198	0.003736233	1.939180057	-7.06E-05	3.88E-05	9.998464147	140.4352729	134.8214864	0.955891504	0.861290628	2.84E-06	4.25E-06	1.494781315	1.347312886	0.004351735
H150ppm	150	DSC_0133.jpg	1	70	200	1400	1000	758065	86098	0.113576013	2	5668	1.089458451	21	1290	57444	683.5447261	400.3519994	530.5	549.0057401	2.352877819	0.071076359	23	0.824891692	869	0.092513173	0.086235925	10.80927147	11.59609523	47.32993883	138281	11.09386782	0.779586705	137.7074551	0.001580887	1.886579402	0.259736989	1.057182901	0.109416792	0.010810377	0.0036683	1.925280586	-3.25E-05	2.95E-05	12.76472769	135.6022509	142.2582252	0.962790142	0.867555775	2.45E-06	3.64E-06	1.486600396	1.362473051	0.003785275
H150ppm	150	DSC_0134.jpg	1	70	200	1400	1000	1095638	221625	0.202279403	1	6340	1.072501769	19	1373	183976	680.0966253	34.42922858	688.035	681.5516537	0.170414281	0.077893611	17	0.821463807	862	0.092669161	0.095465617	10.79107638	10.47497549	47.2761813	208635	11.1733988	0.061048779	48.89540861	0.019185358	1.896647906	0.182672905	1.182025944	0.111796446	0.011238517	0.00298543	1.941780844	-2.69E-05	2.03E-05	7.924293193	138.786753	32.97139369	0.973577872	0.894116686	2.17E-06	3.35E-06	1.541392507	1.311472474	0.004149257
H150ppm	150	DSC_0135.jpg	1	70	200	1400	1000	699267	158844	0.227157867	1	5491	1.174401227	14	1618	128622	533.7861415	59.19224093	573.75	543.266064	-0.732601174	0.054950684	26	0.841884472	987.5	0.070239424	0.076522569	14.23701876	13.06804009	47.6367961	131856	10.49127965	0.370627089	72.01453127	0.00867245	1.807702265	0.151060452	1.127294673	0.084322531	0.006324332	0.002252502	1.900682529	-5.80E-05	3.19E-05	15.80860985	116.9227953	87.66327356	0.977483517	0.909668399	2.29E-06	3.63E-06	1.589740155	1.427291757	0.00265301
H150ppm	150	DSC_0136.jpg	1	70	200	1400	1000	709089	345963	0.487897852	3	8364	1.021410765	22	1661	303183	610.4019487	49.93897819	629.5	615.2076484	-0.133995986	0.100186154	19	0.87963613	834	0.138243946	0.097006789	7.233589819	10.30855681	48.40266635	133910	10.57803789	0.060645613	47.69827614	0.019681495	1.809573683	0.218974467	1.129426471	0.13803622	0.016620893	0.006421392	1.904416237	-8.48E-05	3.13E-05	13.10406074	123.1859442	47.41094505	0.95905158	0.900060278	2.79E-06	4.23E-06	1.513386041	1.384518338	0.004960337
H150ppm	150	DSC_0137.jpg	1	70	200	1400	1000	601402	114920	0.191086827	1	7388	1.274122489	25	2096	57550	494.9684364	74.15848053	525.15	503.8356352	-0.373624909	0.085108796	23	0.83343124	988	0.119370307	0.091627204	8.377292721	10.91378938	51.52006041	138738	11.27291522	0.555792557	94.00126548	0.004676355	1.712371845	0.227591128	1.189391146	0.119931707	0.012953496	0.004943629	1.897022344	-2.08E-05	3.70E-05	15.42523889	121.3058154	69.45417038	0.943573882	0.777211367	2.84E-06	4.24E-06	1.493084909	1.358286811	0.004083365
H150ppm	150	DSC_0138.jpg	1	70	200	1400	1000	820310	324346	0.395394424	3	12699	1.095246544	15	1859	287733	634.1804817	51.57150097	642.3	636.9800717	-0.049999117	0.109595397	12	0.864262027	1096.5	0.145964599	0.102121165	6.850976243	9.792289424	49.37616768	150508	11.38915066	0.128592234	51.54596388	0.016866235	1.828273255	0.255600028	1.13820628	0.147872199	0.017690851	0.006273	1.91515929	-2.98E-05	2.70E-05	11.08674115	125.4987932	51.0176788	0.949481183	0.828420762	2.67E-06	4.04E-06	1.509298867	1.328276975	0.005216038
H150ppm	150	DSC_0139.jpg	1	70	200	1400	1000	593001	222791	0.375700884	3	8894	1.123454502	30	2109.5	134483	518.2532372	70.26826886	505.4	518.5489493	-0.070057206	0.099160204	17	0.893254539	727	0.141267003	0.095111977	7.078793889	10.51392299	50.86460721	122947	11.06129471	0.660108559	112.8279452	0.002942359	1.733450291	0.245676834	0.979651071	0.13168876	0.014226435	0.005902386	1.900179884	-4.94E-05	3.74E-05	15.90083628	117.8105092	61.2320979	0.945672172	0.836925132	2.94E-06	4.50E-06	1.532379508	1.400217584	0.004367999
H150ppm	150	DSC_0140.jpg	1	70	200	1400	1000	1065050	66078	0.062042158	2	9369	1.045601817	20	1409.5	31744	656.5441864	36.0576635	632.355	652.5444681	0.618531139	0.126673583	10	0.856368054	715	0.153278949	0.116786761	6.5240531	8.562614387	47.86847998	186524	11.48343143	0.7510385	129.0023237	0.00189375	1.895711826	0.237187108	1.034421894	0.159709907	0.021247363	0.00565719	1.946297878	-3.27E-05	2.09E-05	7.403108633	135.9452815	38.68657502	0.949920067	0.849513613	2.68E-06	3.74E-06	1.394905308	1.201919125	0.006069742
H150ppm	150	DSC_0141.jpg	1	70	200	1400	1000	910845	242886	0.266660079	2	10399	1.094990795	18	1777	213002	650.3505274	43.37983323	652.4	650.4263425	-0.041748751	0.109588459	13	0.877671842	773	0.142631577	0.10366276	7.011070223	9.646665826	48.26565049	180339	10.7624694	0.223589238	66.90251395	0.011572514	1.805073135	0.123951669	1.059627308	0.145963734	0.017378398	0.005955414	1.890428447	-3.23E-05	2.44E-05	10.55863261	131.51703	39.34273471	0.954592248	0.797879683	2.68E-06	4.02E-06	1.497042419	1.293662967	0.005096241
H150ppm	150	DSC_0142.jpg	1	70	200	1400	1000	1025539	102425	0.09987431	1	8299	1.01770709	18	1615	62351	659.7335205	37.3848238	641.315	657.4123086	0.22004299	0.126979471	10	0.853383875	728	0.160339037	0.12042987	6.236784387	8.303587805	47.86563706	186127	11.02790559	0.513420389	101.8233586	0.004738964	1.862657542	0.206781839	1.04164272	0.166337764	0.022395441	0.006704004	1.941388195	-2.87E-05	2.17E-05	6.742981015	136.4306704	122.8532239	0.953143804	0.872674533	2.79E-06	3.91E-06	1.402924436	1.219234174	0.00625158
H150ppm	150	DSC_0143.jpg	1	70	200	1400	1000	786386	343134	0.436342966	3	7646	1.119408608	25	1355	305953	628.4863996	49.53479727	616.19	626.6615477	0.054664163	0.093016407	17	0.860943355	851	0.122623876	0.110701622	8.155018656	9.033291322	50.14508636	188727	11.14068009	0.178701596	59.03806242	0.013871709	1.720539047	0.087927304	1.149174361	0.131765738	0.014568153	0.005176156	1.907075097	-3.73E-05	2.82E-05	15.12749383	128.024827	51.21249655	0.957806006	0.861993534	2.65E-06	4.06E-06	1.527966844	1.383878615	0.005182441
H150ppm	150	DSC_0144.jpg	1	70	200	1400	1000	993927	86841	0.087371608	1	9277	1.092792231	29	1633	24646	634.4142477	41.93693488	655.86	637.7169865	-0.228731976	0.123802654	10	0.854536696	730.5	0.155244025	0.126602373	6.441471723	7.898746094	48.46014113	190141	11.12325965	0.549780381	105.2953641	0.004233534	1.820366131	0.146489823	1.058560563	0.162975078	0.021823022	0.006137568	1.932966847	-5.38E-05	2.24E-05	7.265431439	136.3308841	41.98912644	0.95461918	0.862301997	2.76E-06	3.88E-06	1.403060927	1.218158282	0.006984889
H150ppm	150	DSC_0145.jpg	1	70	200	1400	1000	1027148	61986	0.060347681	2	8459	1.113599597	15	1890	22570	701.1803398	255.4562302	666.85	644.1018409	3.815626621	0.11635149	12	0.860285202	875	0.142846763	0.12711903	7.000508633	7.866642788	48.75171728	215081	11.2764066	0.644274688	120.1610647	0.002926829	1.811691119	0.144861391	1.067537665	0.155714733	0.020385506	0.00588906	1.940561392	-6.57E-06	2.17E-05	7.670750667	139.4507275	100.7756659	0.956210807	0.855457339	2.70E-06	3.77E-06	1.396889051	1.234477418	0.006487751
H150ppm	150	DSC_0146.jpg	1	70	200	1400	1000	781119	264052	0.338043243	1	7325	1.063835488	20	1458	224983	604.5973204	39.27274882	632.13	606.7044168	-0.365414884	0.088046252	16	0.86972225	955	0.11525173	0.087336606	8.67665934	11.44995263	47.6367461	142038	10.3023068	0.495786416	95.02888632	0.005274161	1.800055156	0.171368074	1.036441887	0.129992209	0.014588988	0.005275459	1.909921785	-5.99E-05	2.85E-05	11.97312785	122.2805216	55.02549532	0.956302252	0.825243205	2.51E-06	3.90E-06	1.551895522	1.389973289	0.00373254
H150ppm	150	DSC_0147.jpg	1	70	200	1400	1000	725762	312726	0.430893323	2	6407	1.039218356	15	2077	284939	598.2684251	52.34935295	651.7	599.8835851	-0.34725398	0.081184328	34	0.86265977	790.5	0.109879527	0.08695967	9.100876484	11.49958371	48.88439888	176450	9.753994948	0.19201235	68.87603944	0.011713249	1.703306976	0.015801163	1.092310117	0.116170261	0.012405246	0.004579054	1.929105382	-1.29E-05	3.02E-05	20.17508826	126.2945273	57.21264753	0.971747079	0.892993178	2.87E-06	4.44E-06	1.550164638	1.446375301	0.003606415
H150ppm	150	DSC_0148.jpg	1	70	200	1400	1000	700948	82310	0.117426685	1	6062	1.131700316	25	2126	12407	516.7794157	57.15581613	509.25	518.331008	-0.042983648	0.068595103	29	0.822132805	1080	0.091523577	0.078268067	10.92614638	12.77660267	47.93820293	119595	11.10738376	0.85393938	139.3801077	0.001008536	1.863444241	0.339304818	1.110985305	0.102411829	0.010016626	0.003417171	1.935490767	-2.87E-05	3.14E-05	19.42115715	125.665916	190.6155378	0.960460473	0.861825201	2.62E-06	4.00E-06	1.526017682	1.363666521	0.003369062
H150ppm	150	DSC_0149.jpg	1	70	200	1400	1000	714771	212584	0.297415536	3	6173	1.010994306	22	2027.5	124549	562.9100759	53.60900532	528.5	548.9549525	0.42546011	0.055706373	25	0.892717414	984	0.073675662	0.059259259	13.57300322	16.875	45.94672071	104120	10.42938826	0.451438577	90.65208325	0.006000888	1.933569809	0.248700604	1.123681224	0.078202565	0.005096063	0.001944861	1.901394855	-2.81E-05	3.11E-05	15.43977057	113.8051245	91.61890419	0.955553422	0.784468763	2.19E-06	3.65E-06	1.669456522	1.4221096	0.001893498
H150ppm	150	DSC_0150.jpg	1	70	200	1400	1000	211231	0	0	4	4538	1.284461512	0	0	0	313.0816564	93.0389345	251.2	290.4691217	0.412754224	0.02106793	67	0.805857861	5095.5	0.04654617	0.061028096	21.4840446	16.38589546	55.41425336	79540	9.4951358	0.979255192	187.3777672	0.000101029	1.70355453	-0.492595297	1.517317857	0.057153722	0.003699893	0.0038699	1.907475694	-0.000182559	0.000100571	10.80339884	151.7118882	129.4867655	0.973425049	0.944713499	4.26E-06	5.96E-06	1.397917793	1.566233458	0.001753758
H150ppm	150	DSC_0151.jpg	1	70	200	1400	1000	695541	318640	0.458118213	2	7410	1.032527101	19	1783	282563	589.652192	57.24210546	623.2	593.011115	-0.567120815	0.094413989	21	0.860144118	874	0.125105242	0.103532136	7.993270204	9.658836781	49.96651589	151432	11.3034961	0.193827131	61.12956819	0.013153053	1.754018628	0.143341134	1.078484691	0.125253149	0.013778117	0.005091418	1.906985078	-2.88E-05	3.19E-05	15.76639965	120.3185652	60.6594411	0.951808865	0.790506092	2.77E-06	4.22E-06	1.521049257	1.41793147	0.004809826
H150ppm	150	DSC_0152.jpg	1	70	200	1400	1000	821293	285914	0.348126673	2	6834	1.074851224	24	1462	245437	623.2133546	54.89263416	610.66	620.3259687	-0.158592549	0.090349486	14	0.835221897	1131	0.118258501	0.109099125	8.456051682	9.165976341	47.8913117	167367	10.99497131	0.071643976	49.68685599	0.01866444	1.825655952	0.103782988	1.162569918	0.127073241	0.01365893	0.004501964	1.917100603	-3.57E-05	2.70E-05	9.559747109	134.9316558	53.41406108	0.963130051	0.866430884	2.64E-06	4.02E-06	1.520504842	1.324738898	0.004953848
H150ppm	150	DSC_0153.jpg	1	70	200	1400	1000	663142	104700	0.157884737	3	7283	1.320271648	14	1545.5	78347	623.24109	379.1213978	439.5	513.1416712	2.502753852	0.068226413	21	0.845832006	1110	0.089771242	0.092194001	11.13942477	10.84669273	47.50628994	121358	10.80523363	0.51975459	95.00111406	0.005011264	1.81942945	0.199529484	1.083187568	0.10829716	0.010954233	0.003648407	1.912504679	-3.71E-05	3.37E-05	15.99142002	114.4062286	151.4163333	0.969401456	0.916245575	2.54E-06	3.79E-06	1.491056194	1.368729064	0.00448353
H150ppm	150	DSC_0154.jpg	1	70	200	1400	1000	630670	27139	0.043032014	2	4340	1.339908814	9	1542	14373	622.9256169	394.1972521	436.25	473.4144366	2.097132345	0.039400955	34	0.941310377	1186	0.047775121	0.080040894	20.93139658	12.49361357	43.40392889	106179	9.695585673	0.919044095	158.0504532	0.000486436	1.93586625	0.048242738	1.055535195	0.076823496	0.005690981	0.001718689	1.909994138	-3.20E-05	3.55E-05	7.531154226	146.5107813	16.76150916	0.96713891	0.882912382	2.39E-06	3.44E-06	1.440020715	1.344516599	0.003728574
H150ppm	150	DSC_0155.jpg	1	70	200	1400	1000	665145	289709	0.43555766	4	8233	1.166588779	16	2101	258095	587.239532	131.6379262	556.95	568.7714743	2.960224153	0.099786663	16	0.883339364	900	0.132348341	0.088719635	7.555818161	11.27146207	47.3436394	101189	10.9634082	0.791803279	121.0699427	0.001671131	1.939455277	0.346232126	1.016425052	0.122238502	0.01187588	0.004406124	1.910649492	-3.70E-05	3.36E-05	9.963643664	124.791738	82.826667	0.93882202	0.780069811	2.79E-06	4.29E-06	1.535569163	1.398393415	0.003563512
H150ppm	150	DSC_0156.jpg	1	70	200	1400	1000	1008314	186489	0.184951315	3	8415	1.065041135	17	1739	157097	690.0909971	164.3479055	688.75	668.1914965	4.821515943	0.107356637	13	0.848669321	852.5	0.133416363	0.115397263	7.495332482	8.665716796	48.46747685	203366	11.77623026	0.339018257	83.05899534	0.007930959	1.86643561	0.16367247	1.111554371	0.140099439	0.016557054	0.004897115	1.932279717	-5.29E-05	2.20E-05	8.118518002	138.841543	90.832666	0.962126313	0.881016004	2.62E-06	3.87E-06	1.480492183	1.283162365	0.005118637
H150ppm	150	DSC_0157.jpg	1	70	200	1400	1000	799220	67664	0.084662546	1	8213	1.149887292	13	2489	13522	500.7346863	102.3046546	604.2	506.2415496	-0.258586532	0.028279072	56	0.910568317	1298	0.048455079	0.021797362	20.63767125	45.87711101	40.82714261	35971	9.700736969	0.975546095	167.7989178	0.000137814	2.794575407	1.015408697	1.448968582	0.060272823	0.003407525	0.003259052	2.004150058	-3.03E-05	2.75E-05	11.57033453	122.3547013	288.9479749	0.964128196	0.857985675	1.55E-06	2.43E-06	1.568234774	1.486987503	0.001408656
H150ppm	150	DSC_0158.jpg	1	70	200	1400	1000	686112	20955	0.030541661	1	3680	1.055897685	9	1862	5713	479.8296304	58.00626069	511.35	484.5616943	-0.597041941	0.031547328	39	0.864641101	1328.5	0.038123569	0.056718691	26.23049307	17.63087231	44.93607634	124052	10.60468924	0.920994629	169.700179	0.000442302	1.98494106	0.257632013	1.128816776	0.061683797	0.003541096	0.000965356	1.936114911	-4.32E-05	3.27E-05	13.74709912	139.2717242	53.17150722	0.977976583	0.907921104	2.01E-06	3.09E-06	1.532895112	1.410939927	0.00185063
H150ppm	150	DSC_0159.jpg	1	70	200	1400	1000	937080	224270	0.239328553	1	8100	1.048484517	11	2833	193654	646.3424975	45.7877814	655.96	646.2751509	0.014860879	0.092334913	19	0.868220901	1099	0.116536803	0.101827016	8.580980237	9.820576458	47.77520765	171878	11.18416238	0.365037047	82.64566704	0.007645592	1.858124604	0.208433772	1.062343921	0.128820265	0.014870125	0.00468169	1.939694215	-3.72E-05	2.38E-05	12.48439314	120.5207889	44.83958023	0.964718904	0.888161278	2.44E-06	3.61E-06	1.480886083	1.331553873	0.004777256
H150ppm	150	DSC_0160.jpg	1	70	200	1400	1000	873835	198842	0.227550968	1	6114	1.185575807	25	2194	124967	614.6878948	67.27771341	600.6	606.3487056	0.674383646	0.079429984	17	0.840008159	1082	0.100827329	0.094798897	9.917945937	10.54864599	49.07963802	175738	10.99416618	0.347377383	75.84372513	0.008565806	1.79301865	0.226712357	1.19011619	0.112458229	0.010635463	0.003526172	1.91500945	-2.82E-05	2.55E-05	11.24660117	126.0481887	61.53798592	0.970964715	0.896353917	2.34E-06	3.66E-06	1.563409137	1.350525722	0.00369018
H150ppm	150	DSC_0161.jpg	1	70	200	1400	1000	713411	30043	0.04211177	1	8420	1.361051065	16	1526.5	6031	422.8703176	149.7076045	538.8	468.7436263	-0.329775724	0.064575679	35	0.872253214	1154	0.081608551	0.086176749	12.25361788	11.60405805	47.94013396	160548	10.63586123	0.840189408	144.2060563	0.001077968	1.752775784	0.050502689	1.135123444	0.106207825	0.011196537	0.003778083	1.930310222	-2.82E-05	3.12E-05	20.09486572	128.7415154	75.45461768	0.955215661	0.810883682	2.39E-06	3.61E-06	1.510504867	1.415750614	0.004276078
H150ppm	150	DSC_0162.jpg	1	70	200	1400	1000	848160	167632	0.197641954	1	6068	1.157074561	29	1760	61989	582.4000764	56.25032602	593.2	590.1667751	-0.692561453	0.057129787	26	0.821521837	896	0.072533067	0.061696923	13.78681525	16.20826361	46.06340017	125908	10.81875345	0.861854407	133.9767662	0.000987703	1.995352981	0.340454235	0.981323188	0.082333343	0.005799924	0.002056486	1.917552498	-5.33E-06	2.63E-05	15.9994158	122.5587126	45.23841212	0.960188042	0.777681777	2.02E-06	3.31E-06	1.635560662	1.398237265	0.001848843
H150ppm	150	DSC_0163.jpg	1	70	200	1400	1000	755824	307178	0.406414721	3	8297	1.073528381	22	1749	253966	602.212844	50.75176375	591.25	602.7363795	-0.450534428	0.095824822	15	0.874929281	937	0.129808641	0.094244594	7.703647401	10.61068819	48.26113605	141100	10.81682386	0.412442011	86.08665484	0.006790807	1.789529485	0.152279183	1.027537912	0.139217811	0.016841107	0.006241416	1.902484037	-3.23E-05	2.93E-05	12.42227659	123.7442772	100.5182487	0.94816942	0.78217639	2.63E-06	3.99E-06	1.51518799	1.377218429	0.004385718
H150ppm	150	DSC_0164.jpg	1	70	200	1400	1000	755882	243827	0.322572835	3	5938	1.149016942	18	1415	215991	599.1126068	39.71374841	611.715	603.7361389	-0.580698703	0.08570597	15	0.86860701	1051	0.110268718	0.119894735	9.068755149	8.340649808	48.95920199	167293	11.39004603	0.175907948	60.37630105	0.013618687	1.788197688	0.10284416	1.1462046	0.12086234	0.012395867	0.004066571	1.903515981	-2.67E-05	2.95E-05	10.04941322	134.8396661	40.30648162	0.961345771	0.876265804	2.73E-06	4.13E-06	1.510586969	1.348162066	0.00489068
